bus_registration_number,is_ac,agency
DL1PD3608,False,DIMTS
DL1PD3611,False,DIMTS
DL1PD3617,False,DIMTS
DL1PD3622,False,DIMTS
DL1PD3627,False,DIMTS
DL1PD3629,False,DIMTS
DL1PD3636,False,DIMTS
DL1PD3638,False,DIMTS
DL1PD3646,False,DIMTS
DL1PD3650,False,DIMTS
DL1PD3676,False,DIMTS
DL1PD5305,True,DIMTS
DL1PD5323,True,DIMTS
DL1PD5326,True,DIMTS
DL1PD5331,True,DIMTS
DL1PD5333,True,DIMTS
DL1PD5337,True,DIMTS
DL1PD5342,True,DIMTS
DL1PD5346,True,DIMTS
DL1PD5348,True,DIMTS
DL1PD5350,True,DIMTS
DL1PD5355,True,DIMTS
DL1PD5357,True,DIMTS
DL1PD5358,True,DIMTS
DL1PD5363,True,DIMTS
DL1PD5372,True,DIMTS
DL1PD5373,True,DIMTS
DL1PD5375,True,DIMTS
DL1PD5376,True,DIMTS
DL1PD5493,True,DIMTS
DL1PD5581,True,DIMTS
DL1PD5583,True,DIMTS
DL1PD5584,True,DIMTS
DL1PD5588,True,DIMTS
DL1PD5595,True,DIMTS
DL1PD5596,True,DIMTS
DL1PD5597,True,DIMTS
DL1PD5600,True,DIMTS
DL1PD5601,True,DIMTS
DL1PD5604,True,DIMTS
DL1PD5607,True,DIMTS
DL1PD5610,True,DIMTS
DL1PD5614,True,DIMTS
DL1PD5616,True,DIMTS
DL1PD5617,True,DIMTS
DL1PD5619,True,DIMTS
DL1PD5621,True,DIMTS
DL1PD5625,True,DIMTS
DL1PD5630,True,DIMTS
DL1PD5634,True,DIMTS
DL1PD5635,True,DIMTS
DL1PD5637,True,DIMTS
DL1PD5638,True,DIMTS
DL1PD5639,True,DIMTS
DL1PD5640,True,DIMTS
DL1PD5642,True,DIMTS
DL1PD5643,True,DIMTS
DL1PD5644,True,DIMTS
DL1PD5648,True,DIMTS
DL1PD5651,True,DIMTS
DL1PD5653,True,DIMTS
DL1PD5654,True,DIMTS
DL1PD5657,True,DIMTS
DL1PD5658,True,DIMTS
DL1PD5660,True,DIMTS
DL1PD5661,True,DIMTS
DL1PD5662,True,DIMTS
DL1PD5663,True,DIMTS
DL1PD5667,True,DIMTS
DL1PD5668,True,DIMTS
DL1PD5670,True,DIMTS
DL1PD5671,True,DIMTS
DL1PD5673,True,DIMTS
DL1PD5676,True,DIMTS
DL1PD5678,True,DIMTS
DL1PC7002,True,DTC
DL1PC7003,True,DTC
DL1PC7004,True,DTC
DL1PC7008,True,DTC
DL1PC7010,True,DTC
DL1PC7011,True,DTC
DL1PC7012,True,DTC
DL1PC7013,True,DTC
DL1PC7014,True,DTC
DL1PC7018,True,DTC
DL1PC7020,True,DTC
DL1PC7021,True,DTC
DL1PC7022,True,DTC
DL1PC7023,True,DTC
DL1PC7024,True,DTC
DL1PC7025,True,DTC
DL1PC7026,True,DTC
DL1PC7027,True,DTC
DL1PC7028,True,DTC
DL1PC7029,True,DTC
DL1PC7030,True,DTC
DL1PC7031,True,DTC
DL1PC7032,True,DTC
DL1PC7033,True,DTC
DL1PC7034,True,DTC
DL1PC7035,True,DTC
DL1PC7036,True,DTC
DL1PC7037,True,DTC
DL1PC7038,True,DTC
DL1PC7039,True,DTC
DL1PC7040,True,DTC
DL1PC7041,True,DTC
DL1PC7042,True,DTC
DL1PC7043,True,DTC
DL1PC7044,True,DTC
DL1PC7045,True,DTC
DL1PC7046,True,DTC
DL1PC7047,True,DTC
DL1PC7048,True,DTC
DL1PC7049,True,DTC
DL1PC7050,True,DTC
DL1PC7051,True,DTC
DL1PC7052,True,DTC
DL1PC7053,True,DTC
DL1PC7054,True,DTC
DL1PC7055,True,DTC
DL1PC7056,True,DTC
DL1PC7057,True,DTC
DL1PC7058,True,DTC
DL1PC7059,True,DTC
DL1PC7060,True,DTC
DL1PC7061,True,DTC
DL1PC7062,True,DTC
DL1PC7063,True,DTC
DL1PC7064,True,DTC
DL1PC7065,True,DTC
DL1PC7066,True,DTC
DL1PC7067,True,DTC
DL1PC7069,True,DTC
DL1PC7071,True,DTC
DL1PC7072,True,DTC
DL1PC7073,True,DTC
DL1PC7074,True,DTC
DL1PC7075,True,DTC
DL1PC7076,True,DTC
DL1PC7078,True,DTC
DL1PC7079,True,DTC
DL1PC7080,True,DTC
DL1PC7081,True,DTC
DL1PC7082,True,DTC
DL1PC7083,True,DTC
DL1PC7084,True,DTC
DL1PC7085,True,DTC
DL1PC7086,True,DTC
DL1PC7087,True,DTC
DL1PC7092,True,DTC
DL1PC7094,True,DTC
DL1PC7135,True,DTC
DL1PC7136,True,DTC
DL1PC7137,True,DTC
DL1PC7139,True,DTC
DL1PC7142,True,DTC
DL1PC7147,True,DTC
DL1PC7150,True,DTC
DL1PC7153,True,DTC
DL1PC7218,True,DTC
DL1PC7301,True,DTC
DL1PC7305,True,DTC
DL1PC7309,True,DTC
DL1PC7310,True,DTC
DL1PC7311,True,DTC
DL1PC7385,True,DTC
DL1PC7386,True,DTC
DL1PC7391,True,DTC
DL1PC7393,True,DTC
DL1PC7394,True,DTC
DL1PC7563,True,DTC
DL1PC7573,True,DTC
DL1PC9074,True,DTC
DL1PC9075,True,DTC
DL1PC7089,True,DTC
DL1PC7090,True,DTC
DL1PC7096,True,DTC
DL1PC7097,True,DTC
DL1PC7098,True,DTC
DL1PC7100,True,DTC
DL1PC7113,True,DTC
DL1PC7115,True,DTC
DL1PC7116,True,DTC
DL1PC7117,True,DTC
DL1PC7448,True,DTC
DL1PC8231,True,DTC
DL1PC8232,True,DTC
DL1PC8877,True,DTC
DL1PC8878,True,DTC
DL1PC9078,True,DTC
DL1PC9079,True,DTC
DL1PC9080,True,DTC
DL1PC9081,True,DTC
DL1PC9082,True,DTC
DL1PC9083,True,DTC
DL1PC9084,True,DTC
DL1PC9085,True,DTC
DL1PC9086,True,DTC
DL1PC9087,True,DTC
DL1PC9088,True,DTC
DL1PC9089,True,DTC
DL1PC9091,True,DTC
DL1PC9092,True,DTC
DL1PC9093,True,DTC
DL1PC9094,True,DTC
DL1PC9095,True,DTC
DL1PC9096,True,DTC
DL1PC9097,True,DTC
DL1PC9098,True,DTC
DL1PC9101,True,DTC
DL1PC9102,True,DTC
DL1PC9103,True,DTC
DL1PC9129,True,DTC
DL1PC9181,True,DTC
DL1PC9516,True,DTC
DL1PC9517,True,DTC
DL1PC9518,True,DTC
DL1PC9519,True,DTC
DL1PC9520,True,DTC
DL1PC9521,True,DTC
DL1PC9565,True,DTC
DL1PC9566,True,DTC
DL1PC9571,True,DTC
DL1PC9574,True,DTC
DL1PC9791,True,DTC
DL1PC9792,True,DTC
DL1PC9793,True,DTC
DL1PC9794,True,DTC
DL1PC9795,True,DTC
DL1PC9796,True,DTC
DL1PC9799,True,DTC
DL1PC9800,True,DTC
DL1PC9801,True,DTC
DL1PC9847,True,DTC
DL1PC9848,True,DTC
DL1PC9849,True,DTC
DL1PC9850,True,DTC
DL1PC9852,True,DTC
DL1PC9853,True,DTC
DL1PC9855,True,DTC
DL1PC9856,True,DTC
DL1PC9878,True,DTC
DL1PC9892,True,DTC
DL1PC9940,True,DTC
DL1PB9841,True,DTC
DL1PB9879,True,DTC
DL1PB9913,True,DTC
DL1PB9937,True,DTC
DL1PB9941,True,DTC
DL1PB9973,True,DTC
DL1PB9974,True,DTC
DL1PB9976,True,DTC
DL1PB9993,True,DTC
DL1PC0041,True,DTC
DL1PC0087,True,DTC
DL1PC0093,True,DTC
DL1PC0108,True,DTC
DL1PC0116,True,DTC
DL1PC0170,True,DTC
DL1PC0184,True,DTC
DL1PC0206,True,DTC
DL1PC0342,True,DTC
DL1PC0346,True,DTC
DL1PC0463,True,DTC
DL1PC0506,True,DTC
DL1PC0507,True,DTC
DL1PC0508,True,DTC
DL1PC0509,True,DTC
DL1PC0510,True,DTC
DL1PC0512,True,DTC
DL1PC0513,True,DTC
DL1PC0514,True,DTC
DL1PC0515,True,DTC
DL1PC0516,True,DTC
DL1PC0517,True,DTC
DL1PC0518,True,DTC
DL1PC0519,True,DTC
DL1PC0529,True,DTC
DL1PC0530,True,DTC
DL1PC0531,True,DTC
DL1PC0532,True,DTC
DL1PC0542,True,DTC
DL1PC0543,True,DTC
DL1PC0544,True,DTC
DL1PC0546,True,DTC
DL1PC0547,True,DTC
DL1PC0548,True,DTC
DL1PC0549,True,DTC
DL1PC0550,True,DTC
DL1PC0551,True,DTC
DL1PC0558,True,DTC
DL1PC0559,True,DTC
DL1PC0560,True,DTC
DL1PC0562,True,DTC
DL1PC0589,True,DTC
DL1PC0657,True,DTC
DL1PC0667,True,DTC
DL1PC0681,True,DTC
DL1PC0740,True,DTC
DL1PC0773,True,DTC
DL1PC0779,True,DTC
DL1PC0921,True,DTC
DL1PC0923,True,DTC
DL1PC0948,True,DTC
DL1PC0980,True,DTC
DL1PC0981,True,DTC
DL1PC0984,True,DTC
DL1PC1023,True,DTC
DL1PC1024,True,DTC
DL1PC1043,True,DTC
DL1PC1089,True,DTC
DL1PC1268,True,DTC
DL1PC1308,True,DTC
DL1PC1324,True,DTC
DL1PC1364,True,DTC
DL1PC1388,True,DTC
DL1PC1390,True,DTC
DL1PC1438,True,DTC
DL1PC1444,True,DTC
DL1PC1498,True,DTC
DL1PC1550,True,DTC
DL1PC1552,True,DTC
DL1PC1562,True,DTC
DL1PC1649,True,DTC
DL1PC3205,True,DTC
DL1PC3206,True,DTC
DL1PC3208,True,DTC
DL1PC3209,True,DTC
DL1PC3210,True,DTC
DL1PC3300,True,DTC
DL1PC3302,True,DTC
DL1PC3375,True,DTC
DL1PC3378,True,DTC
DL1PC3379,True,DTC
DL1PC3380,True,DTC
DL1PC3546,True,DTC
DL1PC4018,True,DTC
DL1PC4022,True,DTC
DL1PC4036,True,DTC
DL1PC4037,True,DTC
DL1PC4038,True,DTC
DL1PC4060,True,DTC
DL1PC7173,True,DTC
DL1PC7430,True,DTC
DL1PC7564,True,DTC
DL1PC7565,True,DTC
DL1PC7566,True,DTC
DL1PC7567,True,DTC
DL1PC7568,True,DTC
DL1PC7569,True,DTC
DL1PC7570,True,DTC
DL1PC7571,True,DTC
DL1PC7578,True,DTC
DL1PC7579,True,DTC
DL1PC7580,True,DTC
DL1PC7581,True,DTC
DL1PC7582,True,DTC
DL1PC7605,True,DTC
DL1PC7616,True,DTC
DL1PC7618,True,DTC
DL1PC7619,True,DTC
DL1PC7649,True,DTC
DL1PC7650,True,DTC
DL1PC7651,True,DTC
DL1PC7652,True,DTC
DL1PC7653,True,DTC
DL1PC7654,True,DTC
DL1PC7657,True,DTC
DL1PC7659,True,DTC
DL1PC7706,True,DTC
DL1PC7708,True,DTC
DL1PC7709,True,DTC
DL1PC7710,True,DTC
DL1PC7712,True,DTC
DL1PC7713,True,DTC
DL1PC7714,True,DTC
DL1PC7715,True,DTC
DL1PC7716,True,DTC
DL1PC7717,True,DTC
DL1PC7718,True,DTC
DL1PC7719,True,DTC
DL1PC7720,True,DTC
DL1PC7721,True,DTC
DL1PC7722,True,DTC
DL1PC7723,True,DTC
DL1PC7724,True,DTC
DL1PC7725,True,DTC
DL1PC7726,True,DTC
DL1PC7727,True,DTC
DL1PC7742,True,DTC
DL1PC7743,True,DTC
DL1PC7744,True,DTC
DL1PC7745,True,DTC
DL1PC7746,True,DTC
DL1PC7747,True,DTC
DL1PC7748,True,DTC
DL1PC7749,True,DTC
DL1PC7750,True,DTC
DL1PC7751,True,DTC
DL1PC7752,True,DTC
DL1PC7753,True,DTC
DL1PC7755,True,DTC
DL1PC7756,True,DTC
DL1PC7757,True,DTC
DL1PC7758,True,DTC
DL1PC7803,True,DTC
DL1PC7804,True,DTC
DL1PC7805,True,DTC
DL1PC7806,True,DTC
DL1PC7807,True,DTC
DL1PC7808,True,DTC
DL1PC7809,True,DTC
DL1PC7829,True,DTC
DL1PC7830,True,DTC
DL1PC7831,True,DTC
DL1PC7832,True,DTC
DL1PC8222,True,DTC
DL1PC8702,True,DTC
DL1PC8707,True,DTC
DL1PC8710,True,DTC
DL1PC8712,True,DTC
DL1PC8717,True,DTC
DL1PC8725,True,DTC
DL1PC8727,True,DTC
DL1PC8730,True,DTC
DL1PC8731,True,DTC
DL1PC8732,True,DTC
DL1PC8794,True,DTC
DL1PC8795,True,DTC
DL1PC8796,True,DTC
DL1PC8797,True,DTC
DL1PC8799,True,DTC
DL1PC8800,True,DTC
DL1PC8802,True,DTC
DL1PC8826,True,DTC
DL1PC8922,True,DTC
DL1PC9658,True,DTC
DL1PC9661,True,DTC
DL1PC9662,True,DTC
DL1PC9663,True,DTC
DL1PC9664,True,DTC
DL1PC9667,True,DTC
DL1PC9668,True,DTC
DL1PC9681,True,DTC
DL1PC9730,True,DTC
DL1PC9808,True,DTC
DL1PC9809,True,DTC
DL1PC9919,True,DTC
DL1PC9920,True,DTC
DL1PC9923,True,DTC
DL1PC9974,True,DTC
DL1PC9979,True,DTC
DL1PC9980,True,DTC
DL1PC9981,True,DTC
DL1PC9982,True,DTC
DL1PC9983,True,DTC
DL1PC9991,True,DTC
DL1PC9994,True,DTC
DL1PC9995,True,DTC
DL1PC7101,True,DTC
DL1PC7107,True,DTC
DL1PC7109,True,DTC
DL1PC7110,True,DTC
DL1PC7112,True,DTC
DL1PC7114,True,DTC
DL1PC7123,True,DTC
DL1PC7124,True,DTC
DL1PC7125,True,DTC
DL1PC7126,True,DTC
DL1PC7127,True,DTC
DL1PC7128,True,DTC
DL1PC7129,True,DTC
DL1PC7130,True,DTC
DL1PC7131,True,DTC
DL1PC7133,True,DTC
DL1PC7134,True,DTC
DL1PC7140,True,DTC
DL1PC7141,True,DTC
DL1PC7143,True,DTC
DL1PC7144,True,DTC
DL1PC7145,True,DTC
DL1PC7146,True,DTC
DL1PC7148,True,DTC
DL1PC7151,True,DTC
DL1PC7152,True,DTC
DL1PC7154,True,DTC
DL1PC7209,True,DTC
DL1PC7213,True,DTC
DL1PC7221,True,DTC
DL1PC7222,True,DTC
DL1PC7223,True,DTC
DL1PC7224,True,DTC
DL1PC7225,True,DTC
DL1PC7226,True,DTC
DL1PC7227,True,DTC
DL1PC7255,True,DTC
DL1PC7256,True,DTC
DL1PC7257,True,DTC
DL1PC7258,True,DTC
DL1PC7259,True,DTC
DL1PC7260,True,DTC
DL1PC7262,True,DTC
DL1PC7263,True,DTC
DL1PC7264,True,DTC
DL1PC7265,True,DTC
DL1PC7266,True,DTC
DL1PC7267,True,DTC
DL1PC7268,True,DTC
DL1PC7269,True,DTC
DL1PC7270,True,DTC
DL1PC7271,True,DTC
DL1PC7272,True,DTC
DL1PC7273,True,DTC
DL1PC7274,True,DTC
DL1PC7275,True,DTC
DL1PC7276,True,DTC
DL1PC7277,True,DTC
DL1PC7295,True,DTC
DL1PC7296,True,DTC
DL1PC7302,True,DTC
DL1PC7303,True,DTC
DL1PC7304,True,DTC
DL1PC7306,True,DTC
DL1PC7307,True,DTC
DL1PC7308,True,DTC
DL1PC7320,True,DTC
DL1PC7328,True,DTC
DL1PC7329,True,DTC
DL1PC7330,True,DTC
DL1PC7332,True,DTC
DL1PC7333,True,DTC
DL1PC7343,True,DTC
DL1PC7370,True,DTC
DL1PC7371,True,DTC
DL1PC7372,True,DTC
DL1PC7373,True,DTC
DL1PC7374,True,DTC
DL1PC7375,True,DTC
DL1PC7376,True,DTC
DL1PC7378,True,DTC
DL1PC7379,True,DTC
DL1PC7380,True,DTC
DL1PC7381,True,DTC
DL1PC7382,True,DTC
DL1PC7383,True,DTC
DL1PC7384,True,DTC
DL1PC7388,True,DTC
DL1PC7389,True,DTC
DL1PC7395,True,DTC
DL1PC7396,True,DTC
DL1PC7397,True,DTC
DL1PC7398,True,DTC
DL1PC7399,True,DTC
DL1PC7400,True,DTC
DL1PC7401,True,DTC
DL1PC7402,True,DTC
DL1PC7403,True,DTC
DL1PC7404,True,DTC
DL1PC7405,True,DTC
DL1PC7406,True,DTC
DL1PC7407,True,DTC
DL1PC7408,True,DTC
DL1PC7410,True,DTC
DL1PC7413,True,DTC
DL1PC7414,True,DTC
DL1PC7584,True,DTC
DL1PC7588,True,DTC
DL1PC7593,True,DTC
DL1PC7594,True,DTC
DL1PC7595,True,DTC
DL1PC7601,True,DTC
DL1PC8092,True,DTC
DL1PC8093,True,DTC
DL1PC8095,True,DTC
DL1PC8096,True,DTC
DL1PC8098,True,DTC
DL1PC9076,True,DTC
DL1PC9104,True,DTC
DL1PC9105,True,DTC
DL1PC9106,True,DTC
DL1PC9107,True,DTC
DL1PC9108,True,DTC
DL1PC9109,True,DTC
DL1PC9110,True,DTC
DL1PC9111,True,DTC
DL1PC9112,True,DTC
DL1PC9113,True,DTC
DL1PC9114,True,DTC
DL1PC9115,True,DTC
DL1PC3261,True,DTC
DL1PC3262,True,DTC
DL1PC3263,True,DTC
DL1PC3266,True,DTC
DL1PC3268,True,DTC
DL1PC3273,True,DTC
DL1PC3286,True,DTC
DL1PC3287,True,DTC
DL1PC3298,True,DTC
DL1PC3434,True,DTC
DL1PC3435,True,DTC
DL1PC3436,True,DTC
DL1PC3537,True,DTC
DL1PC3539,True,DTC
DL1PC3541,True,DTC
DL1PC3545,True,DTC
DL1PC3547,True,DTC
DL1PC3548,True,DTC
DL1PC3571,True,DTC
DL1PC3593,True,DTC
DL1PC3597,True,DTC
DL1PC3598,True,DTC
DL1PC3599,True,DTC
DL1PC3601,True,DTC
DL1PC7158,True,DTC
DL1PC7160,True,DTC
DL1PC8025,True,DTC
DL1PC8118,True,DTC
DL1PC8315,True,DTC
DL1PC8316,True,DTC
DL1PC8317,True,DTC
DL1PC8318,True,DTC
DL1PC8319,True,DTC
DL1PC8320,True,DTC
DL1PC8321,True,DTC
DL1PC8322,True,DTC
DL1PC8323,True,DTC
DL1PC8324,True,DTC
DL1PC8325,True,DTC
DL1PC8327,True,DTC
DL1PC8328,True,DTC
DL1PC8329,True,DTC
DL1PC8330,True,DTC
DL1PC8331,True,DTC
DL1PC8332,True,DTC
DL1PC8333,True,DTC
DL1PC8334,True,DTC
DL1PC8335,True,DTC
DL1PC8336,True,DTC
DL1PC8337,True,DTC
DL1PC8338,True,DTC
DL1PC8339,True,DTC
DL1PC8340,True,DTC
DL1PC8341,True,DTC
DL1PC8342,True,DTC
DL1PC8343,True,DTC
DL1PC8344,True,DTC
DL1PC8345,True,DTC
DL1PC8346,True,DTC
DL1PC8347,True,DTC
DL1PC8348,True,DTC
DL1PC8349,True,DTC
DL1PC8350,True,DTC
DL1PC8351,True,DTC
DL1PC8352,True,DTC
DL1PC8353,True,DTC
DL1PC8354,True,DTC
DL1PC8355,True,DTC
DL1PC8356,True,DTC
DL1PC8357,True,DTC
DL1PC8358,True,DTC
DL1PC8359,True,DTC
DL1PC8394,True,DTC
DL1PC8395,True,DTC
DL1PC8396,True,DTC
DL1PC8397,True,DTC
DL1PC8415,True,DTC
DL1PC8416,True,DTC
DL1PC8417,True,DTC
DL1PC8734,True,DTC
DL1PC8735,True,DTC
DL1PC8736,True,DTC
DL1PC8737,True,DTC
DL1PC8738,True,DTC
DL1PC8739,True,DTC
DL1PC8740,True,DTC
DL1PC8741,True,DTC
DL1PC8742,True,DTC
DL1PC8743,True,DTC
DL1PC8744,True,DTC
DL1PC8745,True,DTC
DL1PC8746,True,DTC
DL1PC8747,True,DTC
DL1PC8748,True,DTC
DL1PC8749,True,DTC
DL1PC8750,True,DTC
DL1PC8751,True,DTC
DL1PC8792,True,DTC
DL1PC8793,True,DTC
DL1PC9607,True,DTC
DL1PC9813,True,DTC
DL1PC9816,True,DTC
DL1PC9891,True,DTC
DL1PC9893,True,DTC
DL1PC9959,True,DTC
DL1PC9960,True,DTC
DL1PC9961,True,DTC
DL1PC9967,True,DTC
DL1PC9969,True,DTC
DL1PC9970,True,DTC
DL1PC9975,True,DTC
DL1PC9986,True,DTC
DL1PC8912,True,DTC
DL1PC8913,True,DTC
DL1PC8914,True,DTC
DL1PC8915,True,DTC
DL1PC8916,True,DTC
DL1PC8917,True,DTC
DL1PC8918,True,DTC
DL1PC8982,True,DTC
DL1PC8983,True,DTC
DL1PC8984,True,DTC
DL1PC8985,True,DTC
DL1PC9008,True,DTC
DL1PC9010,True,DTC
DL1PC9011,True,DTC
DL1PC9012,True,DTC
DL1PC9013,True,DTC
DL1PC9058,True,DTC
DL1PC9243,True,DTC
DL1PC9244,True,DTC
DL1PC9245,True,DTC
DL1PC9246,True,DTC
DL1PC9247,True,DTC
DL1PC9248,True,DTC
DL1PC9249,True,DTC
DL1PC9250,True,DTC
DL1PC9251,True,DTC
DL1PC9252,True,DTC
DL1PC9253,True,DTC
DL1PC9255,True,DTC
DL1PC9256,True,DTC
DL1PC9257,True,DTC
DL1PC9258,True,DTC
DL1PC9259,True,DTC
DL1PC9260,True,DTC
DL1PC9261,True,DTC
DL1PC9262,True,DTC
DL1PC9263,True,DTC
DL1PC9264,True,DTC
DL1PC9265,True,DTC
DL1PC9266,True,DTC
DL1PC9267,True,DTC
DL1PC9268,True,DTC
DL1PC9269,True,DTC
DL1PC9270,True,DTC
DL1PC9271,True,DTC
DL1PC9272,True,DTC
DL1PC9273,True,DTC
DL1PC9274,True,DTC
DL1PC9276,True,DTC
DL1PC9277,True,DTC
DL1PC9278,True,DTC
DL1PC9279,True,DTC
DL1PC9280,True,DTC
DL1PC9281,True,DTC
DL1PC9282,True,DTC
DL1PC9283,True,DTC
DL1PC9284,True,DTC
DL1PC9285,True,DTC
DL1PC9286,True,DTC
DL1PC9287,True,DTC
DL1PC9288,True,DTC
DL1PC9289,True,DTC
DL1PC9290,True,DTC
DL1PC9291,True,DTC
DL1PC9293,True,DTC
DL1PC9294,True,DTC
DL1PC9295,True,DTC
DL1PC9296,True,DTC
DL1PC9297,True,DTC
DL1PC9298,True,DTC
DL1PC9299,True,DTC
DL1PC9321,True,DTC
DL1PC9322,True,DTC
DL1PC9323,True,DTC
DL1PC9324,True,DTC
DL1PC9325,True,DTC
DL1PC9326,True,DTC
DL1PC9327,True,DTC
DL1PC9328,True,DTC
DL1PC9329,True,DTC
DL1PC9331,True,DTC
DL1PC9332,True,DTC
DL1PC9333,True,DTC
DL1PC9335,True,DTC
DL1PC9337,True,DTC
DL1PC9339,True,DTC
DL1PC9340,True,DTC
DL1PC9341,True,DTC
DL1PC9342,True,DTC
DL1PC9343,True,DTC
DL1PC9344,True,DTC
DL1PC9345,True,DTC
DL1PC9346,True,DTC
DL1PC9347,True,DTC
DL1PC9377,True,DTC
DL1PC9378,True,DTC
DL1PC9379,True,DTC
DL1PC9380,True,DTC
DL1PC9381,True,DTC
DL1PC9382,True,DTC
DL1PC9399,True,DTC
DL1PC9405,True,DTC
DL1PC9407,True,DTC
DL1PC9408,True,DTC
DL1PC9409,True,DTC
DL1PC9410,True,DTC
DL1PC9411,True,DTC
DL1PC9412,True,DTC
DL1PC9413,True,DTC
DL1PC9414,True,DTC
DL1PC9500,True,DTC
DL1PC9501,True,DTC
DL1PC8507,True,DTC
DL1PC8508,True,DTC
DL1PC8752,True,DTC
DL1PC8753,True,DTC
DL1PC8754,True,DTC
DL1PC8755,True,DTC
DL1PC8756,True,DTC
DL1PC8757,True,DTC
DL1PC8758,True,DTC
DL1PC8759,True,DTC
DL1PC8760,True,DTC
DL1PC8761,True,DTC
DL1PC8762,True,DTC
DL1PC8763,True,DTC
DL1PC8764,True,DTC
DL1PC8765,True,DTC
DL1PC8766,True,DTC
DL1PC8767,True,DTC
DL1PC8768,True,DTC
DL1PC8769,True,DTC
DL1PC8770,True,DTC
DL1PC8771,True,DTC
DL1PC8772,True,DTC
DL1PC8773,True,DTC
DL1PC8774,True,DTC
DL1PC8775,True,DTC
DL1PC8776,True,DTC
DL1PC8777,True,DTC
DL1PC8778,True,DTC
DL1PC8779,True,DTC
DL1PC8780,True,DTC
DL1PC8781,True,DTC
DL1PC8782,True,DTC
DL1PC8783,True,DTC
DL1PC8784,True,DTC
DL1PC8785,True,DTC
DL1PC8786,True,DTC
DL1PC8789,True,DTC
DL1PC8790,True,DTC
DL1PC8791,True,DTC
DL1PC8830,True,DTC
DL1PC8831,True,DTC
DL1PC8832,True,DTC
DL1PC8833,True,DTC
DL1PC8834,True,DTC
DL1PC8835,True,DTC
DL1PC8836,True,DTC
DL1PC8837,True,DTC
DL1PC8838,True,DTC
DL1PC8839,True,DTC
DL1PC8840,True,DTC
DL1PC8841,True,DTC
DL1PC8842,True,DTC
DL1PC8843,True,DTC
DL1PC8844,True,DTC
DL1PC8845,True,DTC
DL1PC8846,True,DTC
DL1PC8847,True,DTC
DL1PC8848,True,DTC
DL1PC8849,True,DTC
DL1PC8850,True,DTC
DL1PC8851,True,DTC
DL1PC8852,True,DTC
DL1PC8853,True,DTC
DL1PC8854,True,DTC
DL1PC8856,True,DTC
DL1PC8857,True,DTC
DL1PC8858,True,DTC
DL1PC8859,True,DTC
DL1PC8860,True,DTC
DL1PC8861,True,DTC
DL1PC8862,True,DTC
DL1PC8863,True,DTC
DL1PC8864,True,DTC
DL1PC8865,True,DTC
DL1PC8866,True,DTC
DL1PC8867,True,DTC
DL1PC8869,True,DTC
DL1PC8870,True,DTC
DL1PC8871,True,DTC
DL1PC8872,True,DTC
DL1PC8873,True,DTC
DL1PC8874,True,DTC
DL1PC8875,True,DTC
DL1PC8876,True,DTC
DL1PC8986,True,DTC
DL1PC8987,True,DTC
DL1PC8988,True,DTC
DL1PC8990,True,DTC
DL1PC8991,True,DTC
DL1PC8992,True,DTC
DL1PC8993,True,DTC
DL1PC8994,True,DTC
DL1PC8995,True,DTC
DL1PC8996,True,DTC
DL1PC8997,True,DTC
DL1PC8998,True,DTC
DL1PC8999,True,DTC
DL1PC9001,True,DTC
DL1PC9002,True,DTC
DL1PC9304,True,DTC
DL1PC9308,True,DTC
DL1PC9314,True,DTC
DL1PC9318,True,DTC
DL1PC9336,True,DTC
DL1PC9522,True,DTC
DL1PC9523,True,DTC
DL1PC9524,True,DTC
DL1PC9526,True,DTC
DL1PC9527,True,DTC
DL1PC9528,True,DTC
DL1PC9529,True,DTC
DL1PC9530,True,DTC
DL1PC0171,True,DTC
DL1PC0178,True,DTC
DL1PC0188,True,DTC
DL1PC0191,True,DTC
DL1PC0197,True,DTC
DL1PC0207,True,DTC
DL1PC0209,True,DTC
DL1PC0243,True,DTC
DL1PC0244,True,DTC
DL1PC0286,True,DTC
DL1PC0590,True,DTC
DL1PC0597,True,DTC
DL1PC0598,True,DTC
DL1PC0599,True,DTC
DL1PC0600,True,DTC
DL1PC0601,True,DTC
DL1PC0797,True,DTC
DL1PC0807,True,DTC
DL1PC0808,True,DTC
DL1PC0874,True,DTC
DL1PC0879,True,DTC
DL1PC0881,True,DTC
DL1PC0882,True,DTC
DL1PC0907,True,DTC
DL1PC0908,True,DTC
DL1PC0913,True,DTC
DL1PC0914,True,DTC
DL1PC0916,True,DTC
DL1PC0919,True,DTC
DL1PC0920,True,DTC
DL1PC0922,True,DTC
DL1PC0932,True,DTC
DL1PC0934,True,DTC
DL1PC0935,True,DTC
DL1PC0936,True,DTC
DL1PC0946,True,DTC
DL1PC0947,True,DTC
DL1PC0949,True,DTC
DL1PC0951,True,DTC
DL1PC0952,True,DTC
DL1PC0953,True,DTC
DL1PC0955,True,DTC
DL1PC0956,True,DTC
DL1PC0957,True,DTC
DL1PC0958,True,DTC
DL1PC0959,True,DTC
DL1PC0960,True,DTC
DL1PC0961,True,DTC
DL1PC0974,True,DTC
DL1PC0976,True,DTC
DL1PC0979,True,DTC
DL1PC0982,True,DTC
DL1PC0983,True,DTC
DL1PC0992,True,DTC
DL1PC0993,True,DTC
DL1PC0994,True,DTC
DL1PC0995,True,DTC
DL1PC0996,True,DTC
DL1PC1021,True,DTC
DL1PC1022,True,DTC
DL1PC1025,True,DTC
